Date,^GSPC
2002-03-22,1243300000
2002-03-25,1057900000
2002-03-26,1223600000
2002-03-27,1180100000
2002-03-28,1147600000
2002-04-01,1050900000
2002-04-02,1176700000
2002-04-03,1219700000
2002-04-04,1283800000
2002-04-05,1110200000
2002-04-08,1095300000
2002-04-09,1235400000
2002-04-10,1447900000
2002-04-11,1505600000
2002-04-12,1282100000
2002-04-15,1120400000
2002-04-16,1341300000
2002-04-17,1376900000
2002-04-18,1359300000
2002-04-19,1185000000
2002-04-22,1181800000
2002-04-23,1388500000
2002-04-24,1373200000
2002-04-25,1517400000
2002-04-26,1374200000
2002-04-29,1314700000
2002-04-30,1628600000
2002-05-01,1451400000
2002-05-02,1364000000
2002-05-03,1284500000
2002-05-06,1122600000
2002-05-07,1354700000
2002-05-08,1502000000
2002-05-09,1153000000
2002-05-10,1171900000
2002-05-13,1088600000
2002-05-14,1414500000
2002-05-15,1420200000
2002-05-16,1256600000
2002-05-17,1274400000
2002-05-20,989800000
2002-05-21,1200500000
2002-05-22,1136300000
2002-05-23,1192900000
2002-05-24,885400000
2002-05-28,996500000
2002-05-29,1081800000
2002-05-30,1286600000
2002-05-31,1277300000
2002-06-03,1324300000
2002-06-04,1466600000
2002-06-05,1300100000
2002-06-06,1601500000
2002-06-07,1341300000
2002-06-10,1226200000
2002-06-11,1212400000
2002-06-12,1795720000
2002-06-13,1405500000
2002-06-14,1549000000
2002-06-17,1236600000
2002-06-18,1193100000
2002-06-19,1336100000
2002-06-20,1389700000
2002-06-21,1497200000
2002-06-24,1552600000
2002-06-25,1513700000
2002-06-26,2014290000
2002-06-27,1908600000
2002-06-28,2117000000
2002-07-01,1425500000
2002-07-02,1823000000
2002-07-03,1527800000
2002-07-05,699400000
2002-07-08,1184400000
2002-07-09,1348900000
2002-07-10,1816900000
2002-07-11,2080480000
2002-07-12,1607400000
2002-07-15,2574800000
2002-07-16,1843700000
2002-07-17,2566500000
2002-07-18,1736300000
2002-07-19,2654100000
2002-07-22,2248060000
2002-07-23,2441020000
2002-07-24,2775560000
2002-07-25,2424700000
2002-07-26,1796100000
2002-07-29,1778650000
2002-07-30,1826090000
2002-07-31,2049360000
2002-08-01,1672200000
2002-08-02,1538100000
2002-08-05,1425500000
2002-08-06,1514100000
2002-08-07,1490400000
2002-08-08,1646700000
2002-08-09,1294900000
2002-08-12,1036500000
2002-08-13,1297700000
2002-08-14,1533800000
2002-08-15,1505100000
2002-08-16,1265300000
2002-08-19,1299800000
2002-08-20,1308500000
2002-08-21,1353100000
2002-08-22,1373000000
2002-08-23,1071500000
2002-08-26,1016900000
2002-08-27,1307700000
2002-08-28,1146600000
2002-08-29,1271100000
2002-08-30,929900000
2002-09-03,1289800000
2002-09-04,1372100000
2002-09-05,1401300000
2002-09-06,1184500000
2002-09-09,1130600000
2002-09-10,1186400000
2002-09-11,846600000
2002-09-12,1191600000
2002-09-13,1271000000
2002-09-16,1001400000
2002-09-17,1448600000
2002-09-18,1501000000
2002-09-19,1524000000
2002-09-20,1792800000
2002-09-23,1381100000
2002-09-24,1670240000
2002-09-25,1651500000
2002-09-26,1650000000
2002-09-27,1507300000
2002-09-30,1721870000
2002-10-01,1780900000
2002-10-02,1668900000
2002-10-03,1674500000
2002-10-04,1835930000
2002-10-07,1576500000
2002-10-08,1938430000
2002-10-09,1885030000
2002-10-10,2090230000
2002-10-11,1854130000
2002-10-14,1200300000
2002-10-15,1956000000
2002-10-16,1585000000
2002-10-17,1780390000
2002-10-18,1423100000
2002-10-21,1447000000
2002-10-22,1549200000
2002-10-23,1593900000
2002-10-24,1700570000
2002-10-25,1340400000
2002-10-28,1382600000
2002-10-29,1529700000
2002-10-30,1422300000
2002-10-31,1641300000
2002-11-01,1450400000
2002-11-04,1645900000
2002-11-05,1354100000
2002-11-06,1674000000
2002-11-07,1466900000
2002-11-08,1446500000
2002-11-11,1113000000
2002-11-12,1377100000
2002-11-13,1463400000
2002-11-14,1519000000
2002-11-15,1400100000
2002-11-18,1282600000
2002-11-19,1337400000
2002-11-20,1517300000
2002-11-21,2415100000
2002-11-22,1626800000
2002-11-25,1574000000
2002-11-26,1543600000
2002-11-27,1350300000
2002-11-29,643460000
2002-12-02,1612000000
2002-12-03,1488400000
2002-12-04,1588900000
2002-12-05,1250200000
2002-12-06,1241100000
2002-12-09,1320800000
2002-12-10,1286600000
2002-12-11,1285100000
2002-12-12,1255300000
2002-12-13,1330800000
2002-12-16,1271600000
2002-12-17,1251800000
2002-12-18,1446200000
2002-12-19,1385900000
2002-12-20,1782730000
2002-12-23,1112100000
2002-12-24,458310000
2002-12-26,721100000
2002-12-27,758400000
2002-12-30,1057800000
2002-12-31,1088500000
2003-01-02,1229200000
2003-01-03,1130800000
2003-01-06,1435900000
2003-01-07,1545200000
2003-01-08,1467600000
2003-01-09,1560300000
2003-01-10,1485400000
2003-01-13,1396300000
2003-01-14,1379400000
2003-01-15,1432100000
2003-01-16,1534600000
2003-01-17,1358200000
2003-01-21,1335200000
2003-01-22,1560800000
2003-01-23,1744550000
2003-01-24,1574800000
2003-01-27,1435900000
2003-01-28,1459100000
2003-01-29,1595400000
2003-01-30,1510300000
2003-01-31,1578530000
2003-02-03,1258500000
2003-02-04,1451600000
2003-02-05,1450800000
2003-02-06,1430900000
2003-02-07,1276800000
2003-02-10,1238200000
2003-02-11,1307000000
2003-02-12,1260500000
2003-02-13,1489300000
2003-02-14,1404600000
2003-02-18,1250800000
2003-02-19,1075600000
2003-02-20,1194100000
2003-02-21,1398200000
2003-02-24,1229200000
2003-02-25,1483700000
2003-02-26,1374400000
2003-02-27,1287800000
2003-02-28,1373300000
2003-03-03,1208900000
2003-03-04,1256600000
2003-03-05,1332700000
2003-03-06,1299200000
2003-03-07,1368500000
2003-03-10,1255000000
2003-03-11,1427700000
2003-03-12,1620000000
2003-03-13,1816300000
2003-03-14,1541900000
2003-03-17,1700420000
2003-03-18,1555100000
2003-03-19,1473400000
2003-03-20,1439100000
2003-03-21,1883710000
2003-03-24,1293000000
2003-03-25,1333400000
2003-03-26,1319700000
2003-03-27,1232900000
2003-03-28,1227000000
2003-03-31,1495500000
2003-04-01,1461600000
2003-04-02,1589800000
2003-04-03,1339500000
2003-04-04,1241200000
2003-04-07,1494000000
2003-04-08,1235400000
2003-04-09,1293700000
2003-04-10,1275300000
2003-04-11,1141600000
2003-04-14,1131000000
2003-04-15,1460200000
2003-04-16,1587600000
2003-04-17,1430600000
2003-04-21,1118700000
2003-04-22,1631200000
2003-04-23,1667200000
2003-04-24,1648100000
2003-04-25,1335800000
2003-04-28,1273000000
2003-04-29,1525600000
2003-04-30,1788510000
2003-05-01,1397500000
2003-05-02,1554300000
2003-05-05,1446300000
2003-05-06,1649600000
2003-05-07,1531900000
2003-05-08,1379600000
2003-05-09,1326100000
2003-05-12,1378800000
2003-05-13,1418100000
2003-05-14,1401800000
2003-05-15,1508700000
2003-05-16,1505500000
2003-05-19,1375700000
2003-05-20,1505300000
2003-05-21,1457800000
2003-05-22,1448500000
2003-05-23,1201000000
2003-05-27,1532000000
2003-05-28,1559000000
2003-05-29,1685800000
2003-05-30,1688800000
2003-06-02,1662500000
2003-06-03,1450200000
2003-06-04,1618700000
2003-06-05,1693100000
2003-06-06,1837200000
2003-06-09,1307000000
2003-06-10,1275400000
2003-06-11,1520000000
2003-06-12,1553100000
2003-06-13,1271600000
2003-06-16,1345900000
2003-06-17,1479700000
2003-06-18,1488900000
2003-06-19,1530100000
2003-06-20,1698000000
2003-06-23,1398100000
2003-06-24,1388300000
2003-06-25,1459200000
2003-06-26,1387400000
2003-06-27,1267800000
2003-06-30,1587200000
2003-07-01,1460200000
2003-07-02,1519300000
2003-07-03,775900000
2003-07-07,1429100000
2003-07-08,1565700000
2003-07-09,1618000000
2003-07-10,1465700000
2003-07-11,1212700000
2003-07-14,1448900000
2003-07-15,1518600000
2003-07-16,1662000000
2003-07-17,1661400000
2003-07-18,1365200000
2003-07-21,1254200000
2003-07-22,1439700000
2003-07-23,1362700000
2003-07-24,1559000000
2003-07-25,1397500000
2003-07-28,1328600000
2003-07-29,1508900000
2003-07-30,1391900000
2003-07-31,1608000000
2003-08-01,1390600000
2003-08-04,1318700000
2003-08-05,1351700000
2003-08-06,1491000000
2003-08-07,1389300000
2003-08-08,1086600000
2003-08-11,1022200000
2003-08-12,1132300000
2003-08-13,1208800000
2003-08-14,1186800000
2003-08-15,636370000
2003-08-18,1127600000
2003-08-19,1300600000
2003-08-20,1210800000
2003-08-21,1407100000
2003-08-22,1308900000
2003-08-25,971700000
2003-08-26,1178700000
2003-08-27,1051400000
2003-08-28,1165200000
2003-08-29,945100000
2003-09-02,1470500000
2003-09-03,1675600000
2003-09-04,1453900000
2003-09-05,1465200000
2003-09-08,1299300000
2003-09-09,1414800000
2003-09-10,1582100000
2003-09-11,1335900000
2003-09-12,1236700000
2003-09-15,1151300000
2003-09-16,1403200000
2003-09-17,1338210000
2003-09-18,1498800000
2003-09-19,1518600000
2003-09-22,1278800000
2003-09-23,1301700000
2003-09-24,1556000000
2003-09-25,1530000000
2003-09-26,1472500000
2003-09-29,1366500000
2003-09-30,1590500000
2003-10-01,1566300000
2003-10-02,1269300000
2003-10-03,1570500000
2003-10-06,1025800000
2003-10-07,1279500000
2003-10-08,1262500000
2003-10-09,1578700000
2003-10-10,1108100000
2003-10-13,1040500000
2003-10-14,1271900000
2003-10-15,1521100000
2003-10-16,1417700000
2003-10-17,1352000000
2003-10-20,1172600000
2003-10-21,1498000000
2003-10-22,1647200000
2003-10-23,1604300000
2003-10-24,1420300000
2003-10-27,1371800000
2003-10-28,1629200000
2003-10-29,1562600000
2003-10-30,1629700000
2003-10-31,1498900000
2003-11-03,1378200000
2003-11-04,1417600000
2003-11-05,1401800000
2003-11-06,1453900000
2003-11-07,1440500000
2003-11-10,1243600000
2003-11-11,1162500000
2003-11-12,1349300000
2003-11-13,1383000000
2003-11-14,1356100000
2003-11-17,1374300000
2003-11-18,1354300000
2003-11-19,1326200000
2003-11-20,1326700000
2003-11-21,1273800000
2003-11-24,1302800000
2003-11-25,1333700000
2003-11-26,1097700000
2003-11-28,487220000
2003-12-01,1375000000
2003-12-02,1383200000
2003-12-03,1441700000
2003-12-04,1463100000
2003-12-05,1265900000
2003-12-08,1218900000
2003-12-09,1465500000
2003-12-10,1444000000
2003-12-11,1441100000
2003-12-12,1223100000
2003-12-15,1520800000
2003-12-16,1547900000
2003-12-17,1441700000
2003-12-18,1579900000
2003-12-19,1657300000
2003-12-22,1251700000
2003-12-23,1145300000
2003-12-24,518060000
2003-12-26,356070000
2003-12-29,1058800000
2003-12-30,1012600000
2003-12-31,1027500000
2004-01-02,1153200000
2004-01-05,1578200000
2004-01-06,1494500000
2004-01-07,1704900000
2004-01-08,1868400000
2004-01-09,1720700000
2004-01-12,1510200000
2004-01-13,1595900000
2004-01-14,1514600000
2004-01-15,1695000000
2004-01-16,1721100000
2004-01-20,1698200000
2004-01-21,1757600000
2004-01-22,1693700000
2004-01-23,1561200000
2004-01-26,1480600000
2004-01-27,1673100000
2004-01-28,1842000000
2004-01-29,1921900000
2004-01-30,1635000000
2004-02-02,1599200000
2004-02-03,1476900000
2004-02-04,1634800000
2004-02-05,1566600000
2004-02-06,1477600000
2004-02-09,1303500000
2004-02-10,1403900000
2004-02-11,1699300000
2004-02-12,1464300000
2004-02-13,1329200000
2004-02-17,1396500000
2004-02-18,1382400000
2004-02-19,1562800000
2004-02-20,1479600000
2004-02-23,1380400000
2004-02-24,1543600000
2004-02-25,1360700000
2004-02-26,1383900000
2004-02-27,1540400000
2004-03-01,1497100000
2004-03-02,1476000000
2004-03-03,1334500000
2004-03-04,1265800000
2004-03-05,1398200000
2004-03-08,1254400000
2004-03-09,1499400000
2004-03-10,1648400000
2004-03-11,1889900000
2004-03-12,1388500000
2004-03-15,1600600000
2004-03-16,1500700000
2004-03-17,1490100000
2004-03-18,1369200000
2004-03-19,1457400000
2004-03-22,1452300000
2004-03-23,1458200000
2004-03-24,1527800000
2004-03-25,1471700000
2004-03-26,1319100000
2004-03-29,1405500000
2004-03-30,1332400000
2004-03-31,1560700000
2004-04-01,1560700000
2004-04-02,1629200000
2004-04-05,1413700000
2004-04-06,1397700000
2004-04-07,1458800000
2004-04-08,1199800000
2004-04-12,1102400000
2004-04-13,1423200000
2004-04-14,1547700000
2004-04-15,1568700000
2004-04-16,1487800000
2004-04-19,1194900000
2004-04-20,1508500000
2004-04-21,1738100000
2004-04-22,1826700000
2004-04-23,1396100000
2004-04-26,1290600000
2004-04-27,1518000000
2004-04-28,1855600000
2004-04-29,1859000000
2004-04-30,1634700000
2004-05-03,1571600000
2004-05-04,1662100000
2004-05-05,1469000000
2004-05-06,1509300000
2004-05-07,1653600000
2004-05-10,1918400000
2004-05-11,1533800000
2004-05-12,1697600000
2004-05-13,1411100000
2004-05-14,1335900000
2004-05-17,1430100000
2004-05-18,1353000000
2004-05-19,1548600000
2004-05-20,1211000000
2004-05-21,1258600000
2004-05-24,1227500000
2004-05-25,1545700000
2004-05-26,1369400000
2004-05-27,1447500000
2004-05-28,1172600000
2004-06-01,1238000000
2004-06-02,1251700000
2004-06-03,1232400000
2004-06-04,1115300000
2004-06-07,1211800000
2004-06-08,1190300000
2004-06-09,1276800000
2004-06-10,1160600000
2004-06-14,1179400000
2004-06-15,1345900000
2004-06-16,1168400000
2004-06-17,1296700000
2004-06-18,1500600000
2004-06-21,1123900000
2004-06-22,1382300000
2004-06-23,1444200000
2004-06-24,1394900000
2004-06-25,1812900000
2004-06-28,1354600000
2004-06-29,1375000000
2004-06-30,1473800000
2004-07-01,1495700000
2004-07-02,1085000000
2004-07-06,1283300000
2004-07-07,1328600000
2004-07-08,1401100000
2004-07-09,1186300000
2004-07-12,1114600000
2004-07-13,1199700000
2004-07-14,1462000000
2004-07-15,1408700000
2004-07-16,1450300000
2004-07-19,1319900000
2004-07-20,1445800000
2004-07-21,1679500000
2004-07-22,1680800000
2004-07-23,1337500000
2004-07-26,1413400000
2004-07-27,1610800000
2004-07-28,1554300000
2004-07-29,1530100000
2004-07-30,1298200000
2004-08-02,1276000000
2004-08-03,1338300000
2004-08-04,1369200000
2004-08-05,1397400000
2004-08-06,1521000000
2004-08-09,1086000000
2004-08-10,1245600000
2004-08-11,1410400000
2004-08-12,1405100000
2004-08-13,1175100000
2004-08-16,1206200000
2004-08-17,1267800000
2004-08-18,1282500000
2004-08-19,1249400000
2004-08-20,1199900000
2004-08-23,1021900000
2004-08-24,1092500000
2004-08-25,1192200000
2004-08-26,1023600000
2004-08-27,845400000
2004-08-30,843100000
2004-08-31,1138200000
2004-09-01,1142100000
2004-09-02,1118400000
2004-09-03,924170000
2004-09-07,1214400000
2004-09-08,1246300000
2004-09-09,1371300000
2004-09-10,1261200000
2004-09-13,1299800000
2004-09-14,1204500000
2004-09-15,1256000000
2004-09-16,1113900000
2004-09-17,1422600000
2004-09-20,1197600000
2004-09-21,1325000000
2004-09-22,1379900000
2004-09-23,1286300000
2004-09-24,1255400000
2004-09-27,1263500000
2004-09-28,1396600000
2004-09-29,1402900000
2004-09-30,1748000000
2004-10-01,1582200000
2004-10-04,1534000000
2004-10-05,1418400000
2004-10-06,1416700000
2004-10-07,1447500000
2004-10-08,1291600000
2004-10-11,943800000
2004-10-12,1320100000
2004-10-13,1546200000
2004-10-14,1489500000
2004-10-15,1645100000
2004-10-18,1373300000
2004-10-19,1737500000
2004-10-20,1685700000
2004-10-21,1673000000
2004-10-22,1469600000
2004-10-25,1380500000
2004-10-26,1685400000
2004-10-27,1741900000
2004-10-28,1628200000
2004-10-29,1500800000
2004-11-01,1395900000
2004-11-02,1659000000
2004-11-03,1767500000
2004-11-04,1782700000
2004-11-05,1724400000
2004-11-08,1358700000
2004-11-09,1450800000
2004-11-10,1504300000
2004-11-11,1393000000
2004-11-12,1531600000
2004-11-15,1453300000
2004-11-16,1364400000
2004-11-17,1684200000
2004-11-18,1456700000
2004-11-19,1526600000
2004-11-22,1392700000
2004-11-23,1428300000
2004-11-24,1149600000
2004-11-26,504580000
2004-11-29,1378500000
2004-11-30,1553500000
2004-12-01,1772800000
2004-12-02,1774900000
2004-12-03,1566700000
2004-12-06,1354400000
2004-12-07,1533900000
2004-12-08,1525200000
2004-12-09,1624700000
2004-12-10,1443700000
2004-12-13,1436100000
2004-12-14,1544400000
2004-12-15,1695800000
2004-12-16,1793900000
2004-12-17,2335000000
2004-12-20,1422800000
2004-12-21,1483700000
2004-12-22,1390800000
2004-12-23,956100000
2004-12-27,922000000
2004-12-28,983000000
2004-12-29,925900000
2004-12-30,829800000
2004-12-31,786900000
2005-01-03,1510800000
2005-01-04,1721000000
2005-01-05,1738900000
2005-01-06,1569100000
2005-01-07,1477900000
2005-01-10,1490400000
2005-01-11,1488800000
2005-01-12,1562100000
2005-01-13,1510300000
2005-01-14,1335400000
2005-01-18,1596800000
2005-01-19,1498700000
2005-01-20,1692000000
2005-01-21,1643500000
2005-01-24,1494600000
2005-01-25,1610400000
2005-01-26,1635900000
2005-01-27,1600600000
2005-01-28,1641800000
2005-01-31,1679800000
2005-02-01,1681980000
2005-02-02,1561740000
2005-02-03,1554460000
2005-02-04,1648160000
2005-02-07,1347270000
2005-02-08,1416170000
2005-02-09,1511040000
2005-02-10,1491670000
2005-02-11,1562300000
2005-02-14,1290180000
2005-02-15,1527080000
2005-02-16,1490100000
2005-02-17,1580120000
2005-02-18,1551200000
2005-02-22,1744940000
2005-02-23,1501090000
2005-02-24,1518750000
2005-02-25,1523680000
2005-02-28,1795480000
2005-03-01,1708060000
2005-03-02,1568540000
2005-03-03,1616240000
2005-03-04,1636820000
2005-03-07,1488830000
2005-03-08,1523090000
2005-03-09,1704970000
2005-03-10,1604020000
2005-03-11,1449820000
2005-03-14,1437430000
2005-03-15,1513530000
2005-03-16,1653190000
2005-03-17,1581930000
2005-03-18,2344370000
2005-03-21,1819440000
2005-03-22,2114470000
2005-03-23,2246870000
2005-03-24,1721720000
2005-03-28,1746220000
2005-03-29,2223250000
2005-03-30,2097110000
2005-03-31,2214230000
2005-04-01,2168690000
2005-04-04,2079770000
2005-04-05,1870800000
2005-04-06,1797400000
2005-04-07,1900620000
2005-04-08,1661330000
2005-04-11,1525310000
2005-04-12,1979830000
2005-04-13,2049740000
2005-04-14,2355040000
2005-04-15,2689960000
2005-04-18,2180670000
2005-04-19,2142700000
2005-04-20,2217050000
2005-04-21,2308560000
2005-04-22,2045880000
2005-04-25,1795030000
2005-04-26,1959740000
2005-04-27,2151520000
2005-04-28,2182270000
2005-04-29,2362360000
2005-05-02,1980040000
2005-05-03,2167020000
2005-05-04,2306480000
2005-05-05,1997100000
2005-05-06,1707200000
2005-05-09,1857020000
2005-05-10,1889660000
2005-05-11,1834970000
2005-05-12,1995290000
2005-05-13,2188590000
2005-05-16,1856860000
2005-05-17,1887260000
2005-05-18,2266320000
2005-05-19,1775860000
2005-05-20,1631750000
2005-05-23,1681170000
2005-05-24,1681000000
2005-05-25,1742180000
2005-05-26,1654110000
2005-05-27,1381430000
2005-05-31,1840680000
2005-06-01,1810100000
2005-06-02,1813790000
2005-06-03,1627520000
2005-06-06,1547120000
2005-06-07,1851370000
2005-06-08,1715490000
2005-06-09,1824120000
2005-06-10,1664180000
2005-06-13,1661350000
2005-06-14,1698150000
2005-06-15,1840440000
2005-06-16,1776040000
2005-06-17,2407370000
2005-06-20,1714530000
2005-06-21,1720700000
2005-06-22,1823250000
2005-06-23,2029920000
2005-06-24,2418800000
2005-06-27,1738620000
2005-06-28,1772410000
2005-06-29,1769280000
2005-06-30,2109490000
2005-07-01,1593820000
2005-07-05,1805820000
2005-07-06,1883470000
2005-07-07,1952440000
2005-07-08,1900810000
2005-07-11,1846300000
2005-07-12,1932010000
2005-07-13,1812500000
2005-07-14,2048710000
2005-07-15,1716400000
2005-07-18,1582100000
2005-07-19,2041280000
2005-07-20,2063340000
2005-07-21,2129840000
2005-07-22,1766990000
2005-07-25,1717580000
2005-07-26,1934180000
2005-07-27,1945800000
2005-07-28,2001680000
2005-07-29,1789600000
2005-08-01,1716870000
2005-08-02,2043120000
2005-08-03,1999980000
2005-08-04,1981220000
2005-08-05,1930280000
